ptp4l[26290.493]: selected /dev/ptp0 as PTP clock
ptp4l[26290.499]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.502]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.504]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.506]: timeguard: registered, proxy_id=0x6479b78b88191ad0

ptp4l[26290.507]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[26296.033]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[26296.534]: selected local clock 000000.fffe.049f06 as best master
ptp4l[26296.536]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[26299.875]: selected best master clock 641c10.fffe.f12579
ptp4l[26299.877]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[26299.881]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[26543.317]: master offset    -674097 s2 freq +1840555 path delay    -11417
ptp4l[26544.305]: master offset  -42099076 s2 freq -32767999 path delay     77282
ptp4l[26545.282]: master offset   -1110642 s2 freq +1201781 path delay     77282
ptp4l[26546.294]: master offset   -2375537 s2 freq -396306 path delay    131860
ptp4l[26547.312]: master offset    6375220 s2 freq +7641790 path delay    131860
ptp4l[26548.320]: master offset   -3777581 s2 freq -598445 path delay    131860
ptp4l[26549.314]: master offset   -3590019 s2 freq -1544158 path delay    131860
ptp4l[26550.310]: master offset   -2235923 s2 freq -1267067 path delay    131860
ptp4l[26551.310]: master offset   -1163683 s2 freq -865604 path delay    131860
ptp4l[26552.316]: master offset    8277682 s2 freq +8226656 path delay    -70714
ptp4l[26553.320]: master offset    -182409 s2 freq +2249869 path delay    -70714
ptp4l[26554.315]: master offset   -2680628 s2 freq -303072 path delay    -70714
ptp4l[26555.310]: master offset   -2593643 s2 freq -1020276 path delay    -70714
ptp4l[26556.309]: master offset   -1659223 s2 freq -863949 path delay   -183027
ptp4l[26557.315]: master offset    -149302 s2 freq +148205 path delay   -267046
ptp4l[26558.315]: master offset    -690014 s2 freq -437297 path delay   -267046
ptp4l[26559.307]: master offset    -453581 s2 freq -407868 path delay   -267046
ptp4l[26560.312]: master offset    -171186 s2 freq -261548 path delay   -267046
ptp4l[26561.313]: master offset    -200538 s2 freq -342255 path delay   -183027
ptp4l[26562.310]: master offset     342205 s2 freq +140326 path delay   -183027
ptp4l[26563.313]: master offset    -104627 s2 freq -203844 path delay   -183027
ptp4l[26564.313]: master offset    -198435 s2 freq -329040 path delay    -76537
ptp4l[26565.313]: master offset     -71571 s2 freq -261707 path delay    -76537
ptp4l[26566.316]: master offset     -88905 s2 freq -300512 path delay     -2089
ptp4l[26567.314]: master offset      47778 s2 freq -190501 path delay     -2089
ptp4l[26568.314]: master offset   -8398852 s2 freq -8622797 path delay     17520
ptp4l[26569.309]: master offset      62965 s2 freq -2680636 path delay     17520
ptp4l[26570.312]: master offset    2600916 s2 freq -123795 path delay     17520
ptp4l[26571.312]: master offset   10244643 s2 freq +8300206 path delay     20203
ptp4l[26572.322]: master offset   -1856334 s2 freq -727378 path delay     20203
ptp4l[26573.317]: master offset   -3817746 s2 freq -3245690 path delay     20203
ptp4l[26574.312]: master offset  -14604667 s2 freq -15177935 path delay     17520
ptp4l[26575.305]: master offset     480868 s2 freq -4473800 path delay     17520
ptp4l[26576.303]: master offset  -40639569 s2 freq -32767999 path delay     19639
ptp4l[26577.288]: master offset  -16185088 s2 freq -20995495 path delay     14805
