ptp4l[617609.972]: selected /dev/ptp0 as PTP clock
ptp4l[617609.984]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[617609.987]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[617609.991]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[617610.036]: timeguard: registered, proxy_id=0xb7773cd9fca89d04

ptp4l[617610.038]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[617616.677]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[617616.741]: selected local clock 000000.fffe.049f06 as best master
ptp4l[617616.742]: TEE: InvokeCommand returned 0x0

ptp4l[617616.744]: TEE: InvokeCommand returned 0x0

ptp4l[617616.744]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[617620.519]: selected best master clock 641c10.fffe.f12579
ptp4l[617620.519]: TEE: InvokeCommand returned 0x0

ptp4l[617620.520]: TEE: InvokeCommand returned 0x0

ptp4l[617620.521]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[617620.521]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[617884.967]: master offset   -2734209 s2 freq -3048867 path delay   -650746
ptp4l[617885.990]: master offset     608178 s2 freq -526743 path delay   -650746
ptp4l[617887.005]: master offset  -31810032 s2 freq -32762499 path delay   -600541
ptp4l[617887.980]: master offset   16593985 s2 freq +6098508 path delay   -928211
ptp4l[617889.015]: master offset   10629850 s2 freq +5112568 path delay   -928211
ptp4l[617890.025]: master offset    8024089 s2 freq +5695762 path delay   -771667
ptp4l[617891.017]: master offset     250757 s2 freq +329657 path delay   -494201
ptp4l[617892.013]: master offset    -216358 s2 freq  -62231 path delay   -494201
ptp4l[617893.005]: master offset   -1618359 s2 freq -1529139 path delay   -147648
ptp4l[617894.005]: master offset    -289959 s2 freq -686247 path delay   -147648
ptp4l[617895.007]: master offset    4332932 s2 freq +3849656 path delay   -460312
ptp4l[617896.011]: master offset  -36934131 s2 freq -32767999 path delay   -460312
ptp4l[617896.969]: master offset   -9798341 s2 freq -8981737 path delay   -771667
ptp4l[617897.984]: master offset  -25320456 s2 freq -27443354 path delay  -1272671
ptp4l[617898.980]: master offset   -6258420 s2 freq -15977455 path delay  -1272671
ptp4l[617899.998]: master offset   11050534 s2 freq -546027 path delay  -1272671
ptp4l[617901.018]: master offset  -19089058 s2 freq -27370459 path delay   -157195
ptp4l[617901.999]: master offset   12026842 s2 freq -1981276 path delay   -658199
ptp4l[617903.018]: master offset  -28987243 s2 freq -32767999 path delay   -658199
ptp4l[617903.977]: master offset   -8244324 s2 freq -18644390 path delay   -658199
ptp4l[617904.992]: master offset  -30173471 s2 freq -32767999 path delay  -1932365
ptp4l[617905.976]: master offset  -71214281 s2 freq -32767999 path delay  -1932365
ptp4l[617906.927]: master offset -123785516 s2 freq -32767999 path delay   -220081
ptp4l[617907.880]: master offset  -82834244 s2 freq -32767999 path delay   -220081
ptp4l[617908.909]: master offset  -31491752 s2 freq -32767999 path delay   -220081
ptp4l[617909.976]: master offset  -14743049 s2 freq -27616412 path delay   -430631
ptp4l[617911.007]: master offset   25407043 s2 freq +8110765 path delay   -430631
ptp4l[617912.056]: master offset   19650239 s2 freq +9976074 path delay   -425670
ptp4l[617913.050]: master offset    -926146 s2 freq -4705239 path delay   -425670
ptp4l[617914.016]: master offset   -7917149 s2 freq -11974086 path delay    884049
ptp4l[617915.006]: master offset   14083800 s2 freq +7651719 path delay  -1308776
ptp4l[617916.023]: master offset    6194829 s2 freq +3987888 path delay  -1308776
ptp4l[617917.009]: master offset  -15516228 s2 freq -15864721 path delay    884049
ptp4l[617917.997]: master offset   15609479 s2 freq +10606118 path delay  -2613516
ptp4l[617919.017]: master offset  -25573092 s2 freq -25893609 path delay  -2613516
ptp4l[617919.978]: master offset     777330 s2 freq -7215115 path delay  -5308814
ptp4l[617920.998]: master offset    8257974 s2 freq +498728 path delay  -5308814
ptp4l[617922.009]: master offset  -36691782 s2 freq -32767999 path delay  -2694354
ptp4l[617922.981]: master offset    4246743 s2 freq -1035111 path delay  -2694354
ptp4l[617924.012]: master offset  -16572672 s2 freq -20580503 path delay    884049
ptp4l[617925.003]: master offset    -504575 s2 freq -9484208 path delay  -1937291
ptp4l[617926.012]: master offset    8939916 s2 freq -191089 path delay  -1937291
ptp4l[617927.022]: master offset   16947655 s2 freq +10498625 path delay  -2148080
ptp4l[617928.031]: master offset   -4534315 s2 freq -5899049 path delay  -2148080
ptp4l[617929.012]: master offset   -8980154 s2 freq -11705182 path delay  -1170084
ptp4l[617930.004]: master offset    3246548 s2 freq -2172526 path delay  -1170084
ptp4l[617931.010]: master offset   15872782 s2 freq +11427672 path delay   -904483
ptp4l[617932.027]: master offset    3279476 s2 freq +3596201 path delay   -904483
ptp4l[617933.009]: master offset  -14311157 s2 freq -13010590 path delay   1031608
ptp4l[617933.997]: master offset    7892997 s2 freq +4900217 path delay   -904483
ptp4l[617940.227]: port 1 (eth0): SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES
ptp4l[617940.227]: selected local clock 000000.fffe.049f06 as best master
ptp4l[617940.228]: TEE: InvokeCommand returned 0x0

ptp4l[617940.230]: TEE: InvokeCommand returned 0x0

ptp4l[617940.231]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[617947.600]: TEE: InvokeCommand returned 0x0

ptp4l[617947.602]: TEE: InvokeCommand returned 0x0

ptp4l[617947.602]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

